Away Team,City,Home Team,Match Date,Match ID,Match Referee,Player Of Match,Season,Team Gender,Toss Decision,Toss Winner,TV Umpire,Umpire,Venue,Winner,Number of Records,Winner Runs
Australia,,Sri Lanka,26-07-2016,995451,BC Broad,BKG Mendis,2016,male,bat,Sri Lanka,CB Gaffaney,"RA Kettleborough,S Ravi",Pallekele International Cricket Stadium,Sri Lanka,1,106
New Zealand,Bulawayo,Zimbabwe,28-07-2016,1024041,DC Boon,LRPL Taylor,2016,male,bat,Zimbabwe,L Rusere,"MA Gough,PR Reiffel",Queens Sports Club,New Zealand,1,117
India,Jamaica,West Indies,30-07-2016,1022595,RS Madugalle,RL Chase,2016,male,bat,West Indies,N Duguid,"Aleem Dar,IJ Gould","""Sabina Park",,1,
Pakistan,Birmingham,England,03-08-2016,913645,RB Richardson,MM Ali,2016,male,field,Pakistan,HDPK Dharmasena,"BNJ Oxenford,JS Wilson",Edgbaston,England,1,141
Australia,,Sri Lanka,04-08-2016,995453,BC Broad,MDK Perera,2016,male,bat,Sri Lanka,S Ravi,"CB Gaffaney,RA Kettleborough",Galle International Stadium,Sri Lanka,1,229
New Zealand,Bulawayo,Zimbabwe,06-08-2016,1024043,DC Boon,KS Williamson,2016,male,bat,New Zealand,TJ Matibiri,"MA Gough,PR Reiffel",Queens Sports Club,New Zealand,1,254
India,St Lucia,West Indies,09-08-2016,1022597,RS Madugalle,R Ashwin,2016,male,field,West Indies,GO Brathwaite,"NJ Llong,RJ Tucker","""Darren Sammy National Cricket Stadium",India,1,237
Pakistan,London,England,11-08-2016,913647,RB Richardson,Younis Khan,2016,male,bat,England,JS Wilson,"M Erasmus,BNJ Oxenford",Kennington Oval,Pakistan,1,
Australia,Colombo,Sri Lanka,13-08-2016,995455,BC Broad,HMRKB Herath,2016,male,bat,Sri Lanka,RA Kettleborough,"CB Gaffaney,S Ravi",Sinhalese Sports Club Ground,Sri Lanka,1,163
India,Trinidad,West Indies,18-08-2016,1022599,RS Madugalle,,2016,male,bat,West Indies,N Duguid,"NJ Llong,RJ Tucker","""Queen's Park Oval",,1,
New Zealand,Durban,South Africa,19-08-2016,936127,AJ Pycroft,,2016,male,bat,South Africa,PR Reiffel,"IJ Gould,RK Illingworth",Kingsmead,,1,
Australia,Colombo,Sri Lanka,21-08-2016,995457,J Srinath,JP Faulkner,2016,male,field,Australia,MA Gough,"Aleem Dar,REJ Martinesz",R Premadasa Stadium,Australia,1,
Australia,Colombo,Sri Lanka,24-08-2016,995459,J Srinath,AD Mathews,2016,male,bat,Sri Lanka,Aleem Dar,"MA Gough,RR Wimalasiri",R Premadasa Stadium,Sri Lanka,1,82
Pakistan,Southampton,England,24-08-2016,913653,JJ Crowe,JJ Roy,2016,male,bat,Pakistan,M Erasmus,"RJ Bailey,SD Fry",The Rose Bowl,England,1,44
Pakistan,London,England,27-08-2016,913655,JJ Crowe,JE Root,2016,male,bat,Pakistan,SD Fry,"M Erasmus,RT Robinson",Lord's,England,1,
New Zealand,Centurion,South Africa,27-08-2016,936129,AJ Pycroft,Q de Kock,2016,male,field,New Zealand,RK Illingworth,"IJ Gould,PR Reiffel",SuperSport Park,South Africa,1,204
West Indies,Lauderhill,India,27-08-2016,1041615,RS Madugalle,E Lewis,2016,male,field,India,LS Reifer,"N Duguid,JS Wilson",Central Broward Regional Park Stadium Turf Ground,West Indies,1,1
Australia,,Sri Lanka,28-08-2016,995461,J Srinath,GJ Bailey,2016,male,bat,Sri Lanka,MA Gough,"Aleem Dar,REJ Martinesz",Rangiri Dambulla International Stadium,Australia,1,
West Indies,Lauderhill,India,28-08-2016,1041617,RS Madugalle,,2016,male,field,India,N Duguid,"LS Reifer,JS Wilson",Central Broward Regional Park Stadium Turf Ground,,1,
Pakistan,Nottingham,England,30-08-2016,913657,JJ Crowe,AD Hales,2016,male,bat,England,M Erasmus,"SD Fry,RA Kettleborough",Trent Bridge,England,1,169
Australia,,Sri Lanka,31-08-2016,995463,J Srinath,JW Hastings,2016,male,bat,Sri Lanka,Aleem Dar,"MA Gough,RSA Palliyaguruge",Rangiri Dambulla International Stadium,Australia,1,
Australia,,Sri Lanka,01-09-2016,995465,J Srinath,DA Warner,2016,male,bat,Sri Lanka,MA Gough,"Aleem Dar,RSA Palliyaguruge",Pallekele International Cricket Stadium,Australia,1,
Pakistan,Leeds,England,01-09-2016,913659,JJ Crowe,JM Bairstow,2016,male,bat,Pakistan,SD Fry,"M Erasmus,RT Robinson",Headingley,England,1,
Pakistan,Cardiff,England,04-09-2016,913661,JJ Crowe,Sarfraz Ahmed,2016,male,field,Pakistan,M Erasmus,"RJ Bailey,SD Fry",Sophia Gardens,Pakistan,1,
Australia,,Sri Lanka,06-09-2016,995467,J Srinath,GJ Maxwell,2016,male,field,Sri Lanka,RSA Palliyaguruge,"REJ Martinesz,RR Wimalasiri",Pallekele International Cricket Stadium,Australia,1,85
Pakistan,Manchester,England,07-09-2016,913663,JJ Crowe,Wahab Riaz,2016,male,bat,England,RJ Bailey,"MA Gough,RT Robinson",Old Trafford,Pakistan,1,
Australia,Colombo,Sri Lanka,09-09-2016,995469,J Srinath,GJ Maxwell,2016,male,bat,Sri Lanka,RR Wimalasiri,"REJ Martinesz,RSA Palliyaguruge",R Premadasa Stadium,Australia,1,
New Zealand,Kanpur,India,22-09-2016,1030213,DC Boon,RA Jadeja,2016/17,male,bat,India,AK Chaudhary,"RA Kettleborough,RJ Tucker",Green Park,India,1,197
West Indies,,Pakistan,23-09-2016,1050217,AJ Pycroft,Imad Wasim,2016/17,male,field,Pakistan,Ahmed Shahab,"Ahsan Raza,Shozab Raza",Dubai International Cricket Stadium,Pakistan,1,
West Indies,,Pakistan,24-09-2016,1050219,AJ Pycroft,Sarfraz Ahmed,2016/17,male,field,West Indies,Ahsan Raza,"Ahmed Shahab,Shozab Raza",Dubai International Cricket Stadium,Pakistan,1,16
West Indies,Abu Dhabi,Pakistan,27-09-2016,1050221,AJ Pycroft,Imad Wasim,2016/17,male,field,Pakistan,Ahmed Shahab,"Ahsan Raza,Shozab Raza",Sheikh Zayed Stadium,Pakistan,1,
New Zealand,Kolkata,India,30-09-2016,1030215,DC Boon,WP Saha,2016/17,male,bat,India,CK Nandan,"RA Kettleborough,RJ Tucker",Eden Gardens,India,1,178
Australia,Centurion,South Africa,30-09-2016,936135,BC Broad,Q de Kock,2016/17,male,field,South Africa,NJ Llong,"BP Jele,JS Wilson",SuperSport Park,South Africa,1,
West Indies,,Pakistan,30-09-2016,1050223,AJ Pycroft,Babar Azam,2016/17,male,field,West Indies,S Ravi,"Ahsan Raza,RSA Palliyaguruge",Sharjah Cricket Stadium,Pakistan,1,111
West Indies,,Pakistan,02-10-2016,1050225,AJ Pycroft,Babar Azam,2016/17,male,bat,Pakistan,RSA Palliyaguruge,"S Ravi,Shozab Raza",Sharjah Cricket Stadium,Pakistan,1,59
Australia,Johannesburg,South Africa,02-10-2016,936137,BC Broad,F du Plessis,2016/17,male,field,Australia,JS Wilson,"S George,NJ Llong",New Wanderers Stadium,South Africa,1,142
Australia,Durban,South Africa,05-10-2016,936139,BC Broad,DA Miller,2016/17,male,bat,Australia,NJ Llong,"AT Holdstock,JS Wilson",Kingsmead,South Africa,1,
West Indies,Abu Dhabi,Pakistan,05-10-2016,1050227,AJ Pycroft,Babar Azam,2016/17,male,bat,Pakistan,S Ravi,"Ahsan Raza,RSA Palliyaguruge",Sheikh Zayed Stadium,Pakistan,1,136
England,Mirpur,Bangladesh,07-10-2016,1029819,J Srinath,JT Ball,2016/17,male,bat,England,Aleem Dar,"M Erasmus,Sharfuddoula",Shere Bangla National Stadium,England,1,21
New Zealand,Indore,India,08-10-2016,1030217,DC Boon,R Ashwin,2016/17,male,bat,India,C Shamshuddin,"HDPK Dharmasena,BNJ Oxenford",Holkar Cricket Stadium,India,1,321
Australia,Port Elizabeth,South Africa,09-10-2016,936141,BC Broad,KJ Abbott,2016/17,male,bat,Australia,JS Wilson,"AT Holdstock,NJ Llong",St George's Park,South Africa,1,
England,Mirpur,Bangladesh,09-10-2016,1029821,J Srinath,Mashrafe Mortaza,2016/17,male,field,England,M Erasmus,"Aleem Dar,Sharfuddoula",Shere Bangla National Stadium,Bangladesh,1,34
Australia,Cape Town,South Africa,12-10-2016,936143,BC Broad,DA Warner,2016/17,male,bat,South Africa,NJ Llong,"S George,JS Wilson",Newlands,South Africa,1,31
England,Chittagong,Bangladesh,12-10-2016,1029823,J Srinath,AU Rashid,2016/17,male,field,England,Aleem Dar,"Anisur Rahman,M Erasmus",Zahur Ahmed Chowdhury Stadium,England,1,
West Indies,,Pakistan,13-10-2016,1050229,JJ Crowe,Azhar Ali,2016/17,male,bat,Pakistan,MA Gough,"RK Illingworth,PR Reiffel",Dubai International Cricket Stadium,Pakistan,1,56
